DATE,ULSP_PRICE,ULSD_PRICE,ULSP_DUTY,ULSD_DUTY,PRICE_OIL,PRICE_CURRENCY,INFLATION_RATE
2024-09-21,1.3649,1.4161,0.5295000000000001,0.5295000000000001,74.02,1.3321,1.5
2024-09-22,1.3649,1.4161,0.5295000000000001,0.5295000000000001,74.02,1.3321,1.5
2024-09-23,1.3525999999999998,1.4002,0.5295000000000001,0.5295000000000001,74.02,1.3346,1.5
2024-09-24,1.3525999999999998,1.4002,0.5295000000000001,0.5295000000000001,74.02,1.3412,1.5
2024-09-25,1.3525999999999998,1.4002,0.5295000000000001,0.5295000000000001,74.02,1.3323,1.5
2024-09-26,1.3525999999999998,1.4002,0.5295000000000001,0.5295000000000001,74.02,1.3415,1.5
2024-09-27,1.3525999999999998,1.4002,0.5295000000000001,0.5295000000000001,74.02,1.3373,1.5
2024-09-28,1.3525999999999998,1.4002,0.5295000000000001,0.5295000000000001,74.02,1.3373,1.5
2024-09-29,1.3525999999999998,1.4002,0.5295000000000001,0.5295000000000001,74.02,1.3373,1.5
2024-09-30,1.3417,1.3884999999999998,0.5295000000000001,0.5295000000000001,74.02,1.337,1.5
2024-10-01,1.3417,1.3884999999999998,0.5295000000000001,0.5295000000000001,75.63,1.3285,1.5
2024-10-02,1.3417,1.3884999999999998,0.5295000000000001,0.5295000000000001,75.63,1.3267,1.5
2024-10-03,1.3417,1.3884999999999998,0.5295000000000001,0.5295000000000001,75.63,1.3124,1.5
2024-10-04,1.3417,1.3884999999999998,0.5295000000000001,0.5295000000000001,75.63,1.3116,1.5
2024-10-05,1.3417,1.3884999999999998,0.5295000000000001,0.5295000000000001,75.63,1.3116,1.5
2024-10-06,1.3417,1.3884999999999998,0.5295000000000001,0.5295000000000001,75.63,1.3116,1.5
2024-10-07,1.3359,1.3846,0.5295000000000001,0.5295000000000001,75.63,1.3083,1.5
2024-10-08,1.3359,1.3846,0.5295000000000001,0.5295000000000001,75.63,1.3104,1.5
2024-10-09,1.3359,1.3846,0.5295000000000001,0.5295000000000001,75.63,1.307,1.5
2024-10-10,1.3359,1.3846,0.5295000000000001,0.5295000000000001,75.63,1.3058,1.5
2024-10-11,1.3359,1.3846,0.5295000000000001,0.5295000000000001,75.63,1.3066,1.5
2024-10-12,1.3359,1.3846,0.5295000000000001,0.5295000000000001,75.63,1.3066,1.5
2024-10-13,1.3359,1.3846,0.5295000000000001,0.5295000000000001,75.63,1.3066,1.5
2024-10-14,1.3386000000000002,1.3908,0.5295000000000001,0.5295000000000001,75.63,1.3059,1.5
2024-10-15,1.3386000000000002,1.3908,0.5295000000000001,0.5295000000000001,75.63,1.3072,1.5
2024-10-16,1.3386000000000002,1.3908,0.5295000000000001,0.5295000000000001,75.63,1.299,1.5
2024-10-17,1.3386000000000002,1.3908,0.5295000000000001,0.5295000000000001,75.63,1.301,1.5
2024-10-18,1.3386000000000002,1.3908,0.5295000000000001,0.5295000000000001,75.63,1.3048,1.5
2024-10-19,1.3386000000000002,1.3908,0.5295000000000001,0.5295000000000001,75.63,1.3048,1.5
2024-10-20,1.3386000000000002,1.3908,0.5295000000000001,0.5295000000000001,75.63,1.3048,1.5
2024-10-21,1.3399,1.3925999999999998,0.5295000000000001,0.5295000000000001,75.63,1.2984,1.5
2024-10-22,1.3399,1.3925999999999998,0.5295000000000001,0.5295000000000001,75.63,1.2983,1.5
2024-10-23,1.3399,1.3925999999999998,0.5295000000000001,0.5295000000000001,75.63,1.292,1.5
2024-10-24,1.3399,1.3925999999999998,0.5295000000000001,0.5295000000000001,75.63,1.2972,1.5
2024-10-25,1.3399,1.3925999999999998,0.5295000000000001,0.5295000000000001,75.63,1.2959,1.5
2024-10-26,1.3399,1.3925999999999998,0.5295000000000001,0.5295000000000001,75.63,1.2959,1.5
2024-10-27,1.3399,1.3925999999999998,0.5295000000000001,0.5295000000000001,75.63,1.2959,1.5
2024-10-28,1.3441,1.3971,0.5295000000000001,0.5295000000000001,75.63,1.2971,1.5
2024-10-29,1.3441,1.3971,0.5295000000000001,0.5295000000000001,75.63,1.3015,1.5
2024-10-30,1.3441,1.3971,0.5295000000000001,0.5295000000000001,75.63,1.2962,1.5
2024-10-31,1.3441,1.3971,0.5295000000000001,0.5295000000000001,75.63,1.2898,1.5
2024-11-01,1.3441,1.3971,0.5295000000000001,0.5295000000000001,74.35,1.2926,1.5
2024-11-02,1.3441,1.3971,0.5295000000000001,0.5295000000000001,74.35,1.2926,1.5
2024-11-03,1.3441,1.3971,0.5295000000000001,0.5295000000000001,74.35,1.2926,1.5
2024-11-04,1.3441,1.3984,0.5295000000000001,0.5295000000000001,74.35,1.2957,1.5
2024-11-05,1.3441,1.3984,0.5295000000000001,0.5295000000000001,74.35,1.3041,1.5
2024-11-06,1.3441,1.3984,0.5295000000000001,0.5295000000000001,74.35,1.2878,1.5
2024-11-07,1.3441,1.3984,0.5295000000000001,0.5295000000000001,74.35,1.2986,1.5
2024-11-08,1.3441,1.3984,0.5295000000000001,0.5295000000000001,74.35,1.2921,1.5
2024-11-09,1.3441,1.3984,0.5295000000000001,0.5295000000000001,74.35,1.2921,1.5
2024-11-10,1.3441,1.3984,0.5295000000000001,0.5295000000000001,74.35,1.2921,1.5
2024-11-11,1.3459,1.4013,0.5295000000000001,0.5295000000000001,74.35,1.2869,1.5
2024-11-12,1.3459,1.4013,0.5295000000000001,0.5295000000000001,74.35,1.2747,1.5
2024-11-13,1.3459,1.4013,0.5295000000000001,0.5295000000000001,74.35,1.2703,1.5
2024-11-14,1.3459,1.4013,0.5295000000000001,0.5295000000000001,74.35,1.2665,1.5
2024-11-15,1.3459,1.4013,0.5295000000000001,0.5295000000000001,74.35,1.2617,1.5
2024-11-16,1.3459,1.4013,0.5295000000000001,0.5295000000000001,74.35,1.2617,1.5
2024-11-17,1.3459,1.4013,0.5295000000000001,0.5295000000000001,74.35,1.2617,1.5
2024-11-18,1.3485,1.4049,0.5295000000000001,0.5295000000000001,74.35,1.2676,1.5
2024-11-19,1.3485,1.4049,0.5295000000000001,0.5295000000000001,74.35,1.2682,1.5
2024-11-20,1.3485,1.4049,0.5295000000000001,0.5295000000000001,74.35,1.265,1.5
2024-11-21,1.3485,1.4049,0.5295000000000001,0.5295000000000001,74.35,1.2586,1.5
2024-11-22,1.3485,1.4049,0.5295000000000001,0.5295000000000001,74.35,1.2531,1.5
2024-11-23,1.3485,1.4049,0.5295000000000001,0.5295000000000001,74.35,1.2531,1.5
2024-11-24,1.3485,1.4049,0.5295000000000001,0.5295000000000001,74.35,1.2531,1.5
2024-11-25,1.3537,1.414,0.5295000000000001,0.5295000000000001,74.35,1.2567,1.5
2024-11-26,1.3537,1.414,0.5295000000000001,0.5295000000000001,74.35,1.2568,1.5
2024-11-27,1.3537,1.414,0.5295000000000001,0.5295000000000001,74.35,1.2678,1.5
2024-11-28,1.3537,1.414,0.5295000000000001,0.5295000000000001,74.35,1.2687,1.5
2024-11-29,1.3537,1.414,0.5295000000000001,0.5295000000000001,74.35,1.2737,1.5
2024-11-30,1.3537,1.414,0.5295000000000001,0.5295000000000001,74.35,1.2737,1.5
2024-12-01,1.3537,1.414,0.5295000000000001,0.5295000000000001,73.86,1.2737,1.5
2024-12-02,1.3593000000000002,1.4204,0.5295000000000001,0.5295000000000001,73.86,1.2655,1.5
2024-12-03,1.3593000000000002,1.4204,0.5295000000000001,0.5295000000000001,73.86,1.267,1.5
2024-12-04,1.3593000000000002,1.4204,0.5295000000000001,0.5295000000000001,73.86,1.2702,1.5
2024-12-05,1.3593000000000002,1.4204,0.5295000000000001,0.5295000000000001,73.86,1.2758,1.5
2024-12-06,1.3593000000000002,1.4204,0.5295000000000001,0.5295000000000001,73.86,1.2742,1.5
2024-12-07,1.3593000000000002,1.4204,0.5295000000000001,0.5295000000000001,73.86,1.2742,1.5
2024-12-08,1.3593000000000002,1.4204,0.5295000000000001,0.5295000000000001,73.86,1.2742,1.5
2024-12-09,1.3622999999999998,1.4249,0.5295000000000001,0.5295000000000001,73.86,1.2749,1.5
2024-12-10,1.3622999999999998,1.4249,0.5295000000000001,0.5295000000000001,73.86,1.2768,1.5
2024-12-11,1.3622999999999998,1.4249,0.5295000000000001,0.5295000000000001,73.86,1.275,1.5
2024-12-12,1.3622999999999998,1.4249,0.5295000000000001,0.5295000000000001,73.86,1.267,1.5
2024-12-13,1.3622999999999998,1.4249,0.5295000000000001,0.5295000000000001,73.86,1.2618,1.5
2024-12-14,1.3622999999999998,1.4249,0.5295000000000001,0.5295000000000001,73.86,1.2618,1.5
2024-12-15,1.3622999999999998,1.4249,0.5295000000000001,0.5295000000000001,73.86,1.2618,1.5
2024-12-16,1.3639,1.4271,0.5295000000000001,0.5295000000000001,73.86,1.2681,1.5
2024-12-17,1.3639,1.4271,0.5295000000000001,0.5295000000000001,73.86,1.271,1.5
2024-12-18,1.3639,1.4271,0.5295000000000001,0.5295000000000001,73.86,1.2573,1.5
2024-12-19,1.3639,1.4271,0.5295000000000001,0.5295000000000001,73.86,1.2499,1.5
2024-12-20,1.3639,1.4271,0.5295000000000001,0.5295000000000001,73.86,1.2569,1.5
2024-12-21,1.3639,1.4271,0.5295000000000001,0.5295000000000001,73.86,1.2569,1.5
2024-12-22,1.3639,1.4271,0.5295000000000001,0.5295000000000001,73.86,1.2569,1.5
2024-12-23,1.3639,1.4285,0.5295000000000001,0.5295000000000001,73.86,1.2533,1.5
2024-12-24,1.3639,1.4285,0.5295000000000001,0.5295000000000001,73.86,1.2542,1.5
2024-12-25,1.3639,1.4285,0.5295000000000001,0.5295000000000001,73.86,1.2553,1.5
2024-12-26,1.3639,1.4285,0.5295000000000001,0.5295000000000001,73.86,1.2525,1.5
2024-12-27,1.3639,1.4285,0.5295000000000001,0.5295000000000001,73.86,1.2579,1.5
2024-12-28,1.3639,1.4285,0.5295000000000001,0.5295000000000001,73.86,1.2579,1.5
2024-12-29,1.3639,1.4285,0.5295000000000001,0.5295000000000001,73.86,1.2579,1.5
2024-12-30,1.3649,1.4298,0.5295000000000001,0.5295000000000001,73.86,1.2551,1.5
2024-12-31,1.3649,1.4298,0.5295000000000001,0.5295000000000001,73.86,1.2511,1.5
